PedidoID,CategoriaID,CategoriaNome,CategoriaDescricao,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaisID,ClientePais,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10301,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"676,8576","106,54","783,40","0,00","21,92",20,15/07/2011,9,56,High Heels Shoes,2,26
10346,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"700,0128","110,19","810,20","0,00","23,56",20,10/09/2011,9,56,High Heels Shoes,2,26
11003,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"706,482","94,52","801,00","0,00","28,52",10,10/02/2012,3,52,Small Crocodile Boots,2,24
10712,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"865,566","203,03","1068,60","0,00","23,09",30,26/08/2011,3,56,High Heels Shoes,2,26
10519,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1348,9776","280,22","1629,20","0,00","43,11",40,24/10/2010,9,56,High Heels Shoes,2,26
10388,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1368,684","614,92","1983,60","330,60","44,70",20,25/06/2010,3,52,Small Crocodile Boots,2,24
10415,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"37,5415","7,80","45,34","0,00","29,01",2,21/11/2009,3,17,TieBreak Tennis shoes,2,7
10388,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"108,054","48,55","156,60","26,10","44,70",15,25/06/2010,3,45,Danske Treshoe,2,21
10567,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"262,4886","61,57","324,06","0,00","40,24",3,07/04/2010,9,51,Snake Boots,2,24
10420,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"607,4208","199,54","806,96","73,36","79,18",20,26/11/2011,9,9,Fuji Boots,2,4
10346,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"768,5798","209,94","978,52","88,96","23,56",36,10/09/2011,9,17,TieBreak Tennis shoes,2,7
10800,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"828,6221","275,56","1104,18","100,38","51,05",10,31/10/2012,9,51,Snake Boots,2,24
10687,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1070,172","251,03","1321,20","0,00","55,58",10,05/08/2011,3,29,Davenport,2,12
10687,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1667,385","905,74","2573,13","514,63","55,58",50,05/08/2011,3,9,Fuji Boots,2,4
10440,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"2566,4688","998,07","3564,54","464,94","73,65",24,14/01/2010,3,29,Davenport,2,12
10335,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"4325,1149","1681,99","6007,10","1001,18","46,91",48,25/02/2011,9,51,Snake Boots,2,24
10912,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"6470,5284","2699,72","9170,25","1834,05","59,74",60,01/07/2012,3,29,Davenport,2,12
10897,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"9395,064","1256,94","10652,00","0,00","47,05",80,24/06/2012,9,29,Davenport,2,12
10312,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"179,4667","17,21","196,68","0,00","76,68",4,26/02/2011,3,28,RDL Suit,2,12
10458,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1197,0396","248,66","1445,70","0,00","63,98",30,01/03/2012,9,28,RDL Suit,2,12
10503,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1443,7836","299,92","1743,70","0,00","29,87",70,17/04/2010,3,14,Kool Sunglasses,2,6
10751,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"12,636","2,96","15,60","0,00","31,69",15,29/04/2011,3,73,Mehmet-Napp,2,17
10420,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"17,8848","5,88","23,76","2,16","79,18",20,26/11/2011,9,73,Mehmet-Napp,2,17
10687,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"37,6164","20,43","58,05","11,61","55,58",6,05/08/2011,3,36,Mehmet-Tröja,2,17
10420,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"44,5133","14,62","59,14","5,38","79,18",2,26/11/2011,9,13,Aino Shoes,2,6
10646,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"92,583","50,29","142,88","28,58","58,82",18,01/09/2011,3,10,Sapporoo Gloves,2,4
10519,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"100,0224","26,82","126,84","6,04","43,11",16,24/10/2010,9,10,Sapporoo Gloves,2,4
10946,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"147,735","19,77","167,50","0,00","47,58",25,18/07/2012,9,10,Sapporoo Gloves,2,4
11003,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"147,9996","19,80","167,80","0,00","28,52",10,10/02/2012,3,40,Duck Trousers,2,19
10301,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"158,3712","24,93","183,30","0,00","21,92",10,15/07/2011,9,40,Duck Trousers,2,19
10985,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"196,6507","48,61","245,26","22,30","72,53",8,04/04/2012,9,18,Deuce shirt,2,7
10298,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"253,6704","113,33","367,00","73,40","78,52",40,12/07/2009,2,36,Mehmet-Tröja,2,17
11063,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"254,5452","62,91","317,46","28,86","75,08",30,05/03/2012,3,41,Duck Shirt,2,19
10380,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"396,7315","108,37","505,10","45,92","77,11",18,22/10/2012,9,30,Baby Dark Lounge Suit,2,13
10516,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"564,075","185,30","749,38","68,13","78,18",25,30/05/2010,9,18,Deuce shirt,2,7
10751,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"573,723","134,58","708,30","0,00","31,69",30,29/04/2011,3,30,Baby Dark Lounge Suit,2,13
10470,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"654,3161","101,38","755,70","0,00","72,95",30,15/01/2010,3,18,Deuce shirt,2,7
10516,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"695,52","228,48","924,00","84,00","78,18",80,30/05/2010,9,41,Duck Shirt,2,19
11063,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"704,1888","174,05","878,24","79,84","75,08",40,05/03/2012,3,40,Duck Trousers,2,19
10897,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"834,125","111,60","945,72","0,00","47,05",36,24/06/2012,9,30,Baby Dark Lounge Suit,2,13
10678,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"984,636","230,96","1215,60","0,00","76,87",120,29/11/2010,9,41,Duck Shirt,2,19
11002,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"1251,5933","167,45","1419,04","0,00","43,90",56,12/12/2011,9,13,Aino Shoes,2,6
10661,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"2075,787","999,45","3075,24","512,54","63,60",49,15/07/2011,3,58,Ga-Ga Dress,2,27
10373,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,"3668,1984","1426,52","5094,72","849,12","25,50",80,10/10/2012,9,58,Ga-Ga Dress,2,27
10545,1,Men´s Clothes,Fashion for Men,43,For The Dark Night,Klaus Tarantino,Walla Walla,USA,USA,"219,9619","43,74","263,70","0,00","36,41",10,29/07/2010,1,11,Desperado Jeans,3,5
10715,1,Men´s Clothes,Fashion for Men,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"772,497","181,20","953,70","0,00","72,70",30,28/08/2011,5,71,Atles Lussekofta,1,15
11076,2,Womens wear,Fashion for Women,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"69,4453","26,05","95,50","19,10","58,43",20,27/03/2012,5,6,Shagall Socks,1,3
11076,3,Sportwear,Sports…,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"86,2596","35,99","122,25","24,45","58,43",10,27/03/2012,5,19,Squash Shorts,1,8
10331,3,Sportwear,Sports…,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"492,0912","77,46","569,55","0,00","70,49",15,21/08/2011,5,54,Patamonia Fleece Jacket,1,25
10876,5,Ladies´Footwear,Ladies Shoes,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"639,623","77,58","717,20","0,00","26,13",20,14/06/2012,4,64,WFS shoes,1,12
11076,7,Children´s wear,3-15 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"439,7652","183,48","623,25","124,65","58,43",20,27/03/2012,5,14,Kool Sunglasses,1,6
10715,8,Babywear,0-3 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"111,5856","26,17","137,76","0,00","72,70",21,28/08/2011,5,10,Sapporoo Gloves,1,4
10876,8,Babywear,0-3 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,"226,5241","30,31","256,83","0,00","26,13",21,14/06/2012,4,46,Rodbye Troje,1,21
11027,1,Men´s Clothes,Fashion for Men,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"126,7434","52,88","179,63","35,93","45,87",30,20/02/2012,1,24,Samba Socker  Socks,3,10
10949,2,Womens wear,Fashion for Women,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"42,8652","5,73","48,60","0,00","31,41",12,18/10/2012,1,6,Shagall Socks,3,3
10411,2,Womens wear,Fashion for Women,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"2276,0064","1022,55","3298,56","549,76","61,50",40,15/10/2012,1,44,Okkaba Skin Jackets,3,20
10411,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"68,2603","30,67","98,93","16,49","61,50",9,15/10/2012,1,59,Rasta WCT,3,28
10410,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"123,4714","25,65","149,12","0,00","25,49",16,16/11/2009,1,59,Rasta WCT,3,28
11045,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"331,0146","44,29","375,30","0,00","42,40",15,27/02/2012,1,33,Car Boots,3,15
11048,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"426,7469","57,09","483,84","0,00","41,68",42,28/02/2012,1,68,Cap,3,8
11027,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"589,623","165,33","754,95","150,99","45,87",21,20/02/2012,1,62,Sheat Shoes,3,29
10410,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"1053,2491","218,79","1272,04","0,00","25,49",49,16/11/2009,1,33,Car Boots,3,15
10949,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"1460,0628","195,34","1655,40","0,00","31,41",60,18/10/2012,1,62,Sheat Shoes,3,29
10949,6,Men´s Footwear,Men Shoes,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"144,7891","19,37","164,16","0,00","31,41",6,18/10/2012,1,17,TieBreak Tennis shoes,3,7
11045,6,Men´s Footwear,Men Shoes,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"2170,7784","290,42","2461,20","0,00","42,40",24,27/02/2012,1,51,Snake Boots,3,24
10949,8,Babywear,0-3 Years,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"171,4608","22,94","194,40","0,00","31,41",30,18/10/2012,1,10,Sapporoo Gloves,3,4
10411,8,Babywear,0-3 Years,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,"191,268","85,93","277,20","46,20","61,50",25,15/10/2012,1,41,Duck Shirt,3,19
10436,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"142,681","46,87","189,55","17,23","77,37",24,08/01/2011,5,75,Bow tie,1,12
10628,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"369,1575","86,59","455,75","0,00","59,28",25,17/03/2011,5,1,Lenin Jeansshorts,1,1
10265,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"486,5012","69,70","556,20","0,00","28,57",20,30/05/2011,5,70,US-Master Jeans,1,7
10566,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"742,77","311,78","1054,55","137,55","51,88",35,18/09/2010,4,11,Desperado Jeans,1,5
10360,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"697,5936","109,81","807,40","0,00","26,24",10,27/11/2011,5,38,Le Baby Dress,1,18
10297,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"3076,704","484,30","3561,00","0,00","52,73",60,09/03/2012,4,39,Terence Top,1,18
10566,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"3228,903","757,40","3986,30","0,00","51,88",10,18/09/2010,4,76,Minnki Pälsii,1,23
10679,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"82,7172","19,40","102,12","0,00","62,06",12,29/07/2011,5,59,Rasta WCT,1,28
10360,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"553,0896","87,06","640,15","0,00","26,24",35,27/11/2011,5,49,Finnish Sport Blades,1,23
10559,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"568,0368","168,31","736,34","35,06","34,85",18,12/12/2009,4,55,Feiss Fleece Trousers,1,25
10360,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"888,5722","139,87","1028,44","0,00","26,24",28,27/11/2011,5,54,Patamonia Fleece Jacket,1,25
10449,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"892,9365","151,46","1044,40","0,00","51,48",35,25/12/2009,4,62,Sheat Shoes,1,29
10297,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"206,496","32,50","239,00","0,00","52,73",20,09/03/2012,4,72,Rossi Shorts,1,14
10826,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"273,5082","36,59","310,10","0,00","68,66",35,17/10/2012,4,31,Rossi Bermuda Shorts,1,14
10584,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"373,3369","107,04","480,38","22,88","75,08",50,05/05/2011,5,31,Rossi Bermuda Shorts,1,14
10826,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"247,7979","33,15","280,95","0,00","68,66",15,17/10/2012,4,57,Burned Rubber Shoes,1,26
10436,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"902,6856","296,53","1199,22","109,02","77,37",30,08/01/2011,5,64,WFS shoes,1,12
10436,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"1250,6112","410,83","1661,44","151,04","77,37",40,08/01/2011,5,56,High Heels Shoes,1,26
10449,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"1456,9488","302,65","1759,60","0,00","51,48",20,25/12/2009,4,52,Small Crocodile Boots,1,24
10265,6,Men´s Footwear,Men Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"619,488","97,51","717,00","0,00","28,57",30,30/05/2011,5,17,TieBreak Tennis shoes,1,7
10360,6,Men´s Footwear,Men Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"4105,3824","646,22","4751,60","0,00","26,24",35,27/11/2011,5,29,Davenport,1,12
10360,7,Children´s wear,3-15 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"1090,4544","171,65","1262,10","0,00","26,24",30,27/11/2011,5,28,RDL Suit,1,12
10436,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"53,199","11,05","64,25","0,00","77,37",5,08/01/2011,5,46,Rodbye Troje,1,21
10449,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"81,0281","16,83","97,86","0,00","51,48",14,25/12/2009,4,10,Sapporoo Gloves,1,4
10559,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"84,7584","25,11","109,87","5,23","34,85",12,12/12/2009,4,41,Duck Shirt,1,19
10566,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,"384,3288","161,32","545,65","71,17","51,88",18,18/09/2010,4,18,Deuce shirt,1,7
10907,1,Men´s Clothes,Fashion for Men,74,Chateau de Ville,André Millard,Paris,FRA,France,"94,8326","12,69","107,52","0,00","72,85",14,31/12/2011,4,75,Bow tie,1,12
10964,2,Womens wear,Fashion for Women,74,Chateau de Ville,André Millard,Paris,FRA,France,"384,9048","51,50","436,40","0,00","44,33",5,25/10/2012,4,38,Le Baby Dress,1,18
10964,3,Sportwear,Sports…,74,Chateau de Ville,André Millard,Paris,FRA,France,"17,9928","2,41","20,40","0,00","44,33",10,25/10/2012,4,69,Racing Truck  Socks,1,15
10738,3,Sportwear,Sports…,74,Chateau de Ville,André Millard,Paris,FRA,France,"21,0438","4,94","25,98","0,00","43,51",3,17/04/2011,4,16,Wimbledon T-Shirt,1,7
10964,8,Babywear,0-3 Years,74,Chateau de Ville,André Millard,Paris,FRA,France,"134,4168","17,98","152,40","0,00","44,33",6,25/10/2012,4,18,Deuce shirt,1,7
10460,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"26,231","13,37","39,60","7,92","69,81",4,04/03/2010,2,75,Bow tie,2,12
10294,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"42,6125","6,71","49,32","0,00","35,17",6,05/03/2012,2,75,Bow tie,2,12
10254,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"56,1384","21,83","77,97","10,17","49,18",15,17/11/2010,2,24,Samba Socker  Socks,2,10
10955,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"83,1902","29,99","113,18","18,86","59,30",12,21/01/2012,9,75,Bow tie,2,12
10465,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"91,287","18,96","110,25","0,00","64,55",25,11/04/2010,3,24,Samba Socker  Socks,2,10
10761,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"110,9538","26,03","136,98","0,00","74,71",18,07/10/2011,9,75,Bow tie,2,12
10726,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"119,0295","27,92","146,95","0,00","63,55",5,08/09/2011,3,11,Desperado Jeans,2,5
10364,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"128,4336","20,22","148,65","0,00","33,65",5,02/10/2009,2,71,Atles Lussekofta,2,15
10382,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"148,9075","30,93","179,84","0,00","72,13",32,29/10/2009,3,5,O-Man Underwear,2,2
11047,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"157,7016","65,80","223,50","44,70","21,76",30,29/10/2012,3,5,O-Man Underwear,2,2
11043,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"249,4296","33,37","282,80","0,00","39,19",10,26/02/2012,9,11,Desperado Jeans,2,5
10980,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"282,5928","101,89","384,48","64,08","26,34",40,01/09/2012,3,75,Bow tie,2,12
10614,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"296,0874","69,45","365,54","0,00","60,78",14,03/06/2011,3,11,Desperado Jeans,2,5
10294,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"336,8563","53,02","389,88","0,00","35,17",18,05/03/2012,2,1,Lenin Jeansshorts,2,1
10553,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"368,0235","86,33","454,35","0,00","74,82",15,06/03/2010,9,11,Desperado Jeans,2,5
10327,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"415,152","161,45","576,60","96,10","65,53",25,17/10/2009,3,2,Mr X Trousers,2,1
11047,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"425,7855","177,65","603,44","120,69","21,76",25,29/10/2012,3,1,Lenin Jeansshorts,2,1
10895,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"445,3218","59,58","504,90","0,00","37,91",110,22/02/2012,9,24,Samba Socker  Socks,2,10
10389,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"694,5264","144,27","838,80","0,00","59,24",30,26/11/2010,9,70,US-Master Jeans,2,7
10327,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"1257,12","488,88","1746,00","291,00","65,53",50,17/10/2009,3,11,Desperado Jeans,2,5
11024,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,"1261,26","168,74","1430,00","0,00","27,01",50,19/02/2012,3,71,Atles Lussekofta,2,15
10884,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"96,6319","18,41","115,04","5,48","43,67",12,17/05/2012,9,65,Stretch oui-pants,2,2
10933,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"97,3552","13,02","110,38","0,00","32,82",2,10/01/2012,3,53,Jumpin Jack Flash Dress,2,24
10256,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"134,136","27,86","162,00","0,00","22,56",12,20/05/2011,3,77,Skirt,2,12
11024,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"173,7364","23,24","196,98","0,00","27,01",21,19/02/2012,3,65,Stretch oui-pants,2,2
11015,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"187,3368","25,06","212,40","0,00","42,24",18,14/02/2012,9,77,Skirt,2,12
10614,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"241,4205","56,63","298,05","0,00","60,78",5,03/06/2011,3,39,Terence Top,2,18
10532,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"363,9168","85,36","449,28","0,00","78,04",24,14/06/2012,9,66,Langoste Shirt,2,2
10726,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"458,055","107,45","565,50","0,00","63,55",25,08/09/2011,3,4,Oyaki Kimono,2,2
10624,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"668,574","156,83","825,40","0,00","61,04",10,12/10/2011,3,44,Okkaba Skin Jackets,2,20
10256,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"751,7826","156,17","907,95","0,00","22,56",15,20/05/2011,3,53,Jumpin Jack Flash Dress,2,24
10475,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"924,3776","265,18","1189,56","155,16","34,69",60,20/10/2010,3,66,Langoste Shirt,2,2
10324,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"1423,1808","471,10","1894,28","247,08","42,61",80,13/03/2011,2,63,Serve-Shirt,2,7
10895,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"2552,067","341,43","2893,50","0,00","37,91",45,22/02/2012,9,39,Terence Top,2,18
10475,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"14430,3012","5611,78","20042,09","2614,19","34,69",42,20/10/2010,3,76,Minnki Pälsii,2,23
10808,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"14845,68","6231,52","21077,20","2749,20","25,87",50,06/11/2012,3,76,Minnki Pälsii,2,23
10612,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,"25980,912","6094,29","32075,20","0,00","66,44",80,31/01/2011,3,76,Minnki Pälsii,2,23
